OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
28250,10446305,SAINT MARGARET OF CORTONA CHURCH,COLUMBUS,OH,43204,1606,FRANKLIN,39049,2007-10-03T00:00:00.000Z,ALT REF,2007-10-03T00:00:00.000Z,CHURCHES,28538318,-83.0883625,39.9874752,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28251,10446311,SAINT PATRICK CHURCH,COLUMBUS,OH,43215,2652,FRANKLIN,39049,2007-10-03T00:00:00.000Z,ALT REF,2007-10-03T00:00:00.000Z,CHURCHES,28524698,-82.991896,39.9688519,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28252,10446312,SAINT PETER CHURCH,COLUMBUS,OH,43235,2034,FRANKLIN,39049,2007-10-03T00:00:00.000Z,ALT REF,2007-10-03T00:00:00.000Z,CHURCHES,28558313,-83.0654248,40.1060528,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28266,10448159,HOLY RESURRECTION MELKITE CATHOLIC CHURCH,COLUMBUS,OH,43224,1050,FRANKLIN,39049,2007-10-03T00:00:00.000Z,ALT REF,2007-10-03T00:00:00.000Z,CHURCHES,28552268,-82.9973014,40.0595404,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28267,10448753,SAINT THOMAS MORE NEWMAN CENTER,COLUMBUS,OH,43201,1021,FRANKLIN,39049,2007-10-03T00:00:00.000Z,ALT REF,2007-10-03T00:00:00.000Z,CHURCHES,28522258,-83.0111221,40.0064964,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28319,10439771,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - COLUMBUS 2ND (YOUNG SINGLE ADULT) WARD,COLUMBUS,OH,43201,1803,FRANKLIN,39049,2007-10-16T00:00:00.000Z,ALT REF,2007-10-16T00:00:00.000Z,CHURCHES,28538463,-83.0053007,39.9964308,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
28327,10439033,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - COLUMBUS 1ST (YOUNG SINGLE ADULT) WARD,COLUMBUS,OH,43201,1803,FRANKLIN,39049,2007-10-16T00:00:00.000Z,ALT REF,2007-10-16T00:00:00.000Z,CHURCHES,28538463,-83.0053034,39.9964309,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
28345,10441336,SAINT PHILIP EPISCOPAL CHURCH,COLUMBUS,OH,43203,1774,FRANKLIN,39049,2007-11-06T00:00:00.000Z,ALT REF,2007-11-06T00:00:00.000Z,CHURCHES,28524587,-82.9568627,39.9708333,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
28358,10588773,HILLCREST BAPTIST CHURCH,COLUMBUS,OH,43204,3321,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28509831,-83.0666458,39.9556107,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28363,10445570,SAINT CHRISTOPHER CHURCH,COLUMBUS,OH,43212,2806,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28508807,-83.043965,39.9869017,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28374,10453963,UNION GROVE BAPTIST CHURCH,COLUMBUS,OH,43203,1540,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28524445,-82.9678647,39.9716002,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28375,10588762,GOOD SHEPHERD BAPTIST CHURCH,COLUMBUS,OH,43211,1543,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28521442,-82.9683059,40.0134511,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28376,10446307,SAINT MARY MAGDALENE CHURCH,COLUMBUS,OH,43204,2551,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28510604,-83.0774069,39.9453101,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28377,10446309,OUR LADY OF PEACE CHURCH,COLUMBUS,OH,43214,2737,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28547070,-83.0193849,40.0540317,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28386,10588665,CORINTHIAN MISSIONARY BAPTIST CHURCH,COLUMBUS,OH,43219,2804,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28523480,-82.9195254,39.9841727,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28387,10445564,SAINT AGNES CHURCH,COLUMBUS,OH,43204,2903,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28511153,-83.0608085,39.9393979,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28388,10446310,OUR LADY OF VICTORY CHURCH,COLUMBUS,OH,43212,2723,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28508708,-83.061725,39.9874899,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28390,10454568,MOUNT CARMEL COMMUNITY BAPTIST CHURCH,COLUMBUS,OH,43207,2564,FRANKLIN,39049,2009-05-05T00:00:00.000Z,ALT REF,2009-05-05T00:00:00.000Z,CHURCHES,28529511,-82.9782738,39.9186056,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
