OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
12587,10438462,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - MCNEIL WARD,AUSTIN,TX,78717,4916,WILLIAMSON,48491,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18161748,-97.7357041,30.49299,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12594,10438661,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - SHOAL CREEK WARD,AUSTIN,TX,78753,6707,TRAVIS,48453,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18137925,-97.6928646,30.3425083,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12597,10438877,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - MOUNT BONNELL (YOUNG SINGLE ADULT) WARD,AUSTIN,TX,78753,6707,TRAVIS,48453,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18137925,-97.6928758,30.3424882,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12605,10439381,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - RIVERSIDE (SPANISH) WARD,AUSTIN,TX,78741,3807,TRAVIS,48453,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18169960,-97.7359667,30.2330063,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12606,10439384,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - HILL COUNTRY WARD,AUSTIN,TX,78749,NULL,TRAVIS,48453,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18147348,-97.8555823,30.2187864,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12609,10439498,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - BRUSHY CREEK WARD,AUSTIN,TX,78717,4916,WILLIAMSON,48491,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18161748,-97.7356987,30.4929871,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12610,10439652,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - PARKWOOD WARD,AUSTIN,TX,78749,NULL,TRAVIS,48453,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18147348,-97.8555823,30.2187813,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12614,10439748,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - AUSTIN WARD,AUSTIN,TX,78741,3807,TRAVIS,48453,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18169960,-97.7359927,30.2330113,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12616,10439770,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - WALNUT CREEK WARD,AUSTIN,TX,78753,6707,TRAVIS,48453,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18137925,-97.6928758,30.3424882,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12619,10439849,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - LAKE AUSTIN (SPANISH) BRANCH,AUSTIN,TX,78753,6707,TRAVIS,48453,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18137925,-97.6928758,30.3425088,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12620,10439868,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - CHISHOLM TRAIL (YOUNG SINGLE ADULT) WARD,AUSTIN,TX,78717,4916,WILLIAMSON,48491,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18161748,-97.7357051,30.4929879,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12623,10439964,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - OLD SETTLERS WARD,AUSTIN,TX,78717,4916,WILLIAMSON,48491,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18161748,-97.7357106,30.4929871,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12629,10440094,THE CHURCH OF JESUS CHRIST OF LATTER DAY SAINTS - SUNSET VALLEY WARD,AUSTIN,TX,78749,NULL,TRAVIS,48453,2007-10-17T00:00:00.000Z,ALT REF,2007-10-17T00:00:00.000Z,CHURCHES,18147348,-97.8555823,30.2187967,CHRISTIAN,LDS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12642,10440389,KING-SEABROOK CHAPEL,AUSTIN,TX,78702,2753,TRAVIS,48453,2007-11-28T00:00:00.000Z,ALT REF,2007-11-28T00:00:00.000Z,CHURCHES,18144539,-97.7228696,30.2636726,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12668,10441414,EPISCOPAL STUDENT CENTER,AUSTIN,TX,78705,1043,TRAVIS,48453,2007-11-28T00:00:00.000Z,ALT REF,2007-11-29T00:00:00.000Z,CHURCHES,18142044,-97.7396777,30.2916794,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12669,10441416,SAINT MATTHEW'S EPISCOPAL CHURCH,AUSTIN,TX,78759,8615,TRAVIS,48453,2007-11-09T00:00:00.000Z,ALT REF,2007-11-09T00:00:00.000Z,CHURCHES,18151313,-97.7564668,30.3747208,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12670,10441417,ALL SAINTS' EPISCOPAL CHURCH,AUSTIN,TX,78705,1043,TRAVIS,48453,2007-11-09T00:00:00.000Z,ALT REF,2007-12-04T00:00:00.000Z,CHURCHES,18142044,-97.7396765,30.2916843,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12671,10441422,SAN FRANCISCO DE ASIS EPISCOPAL CHURCH,AUSTIN,TX,78745,5454,TRAVIS,48453,2007-11-09T00:00:00.000Z,ALT REF,2007-11-09T00:00:00.000Z,CHURCHES,18148900,-97.802144,30.1992237,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12672,10441423,SAINT PHILIP THE JOY-GIVER,AUSTIN,TX,78748,2712,TRAVIS,48453,2007-11-09T00:00:00.000Z,ALT REF,2007-11-28T00:00:00.000Z,CHURCHES,18150857,-97.8338683,30.1523099,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12673,10441425,SAINT LUKE'S ON THE LAKE EPISCOPAL CHURCH,AUSTIN,TX,78732,1823,TRAVIS,48453,2007-11-09T00:00:00.000Z,ALT REF,2007-11-29T00:00:00.000Z,CHURCHES,18159948,-97.8751562,30.3938264,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12674,10441429,HOLY TRINITY CHURCH,AUSTIN,TX,78741,2534,TRAVIS,48453,2007-11-09T00:00:00.000Z,ALT REF,2007-11-09T00:00:00.000Z,CHURCHES,18169758,-97.7349868,30.2397276,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12695,10443275,SAINT MARY CATHEDRAL,AUSTIN,TX,78701,2406,TRAVIS,48453,2007-09-04T00:00:00.000Z,ALT REF,2007-09-04T00:00:00.000Z,CHURCHES,18143985,-97.7399889,30.2712257,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12696,10443277,SACRED HEART PARISH,AUSTIN,TX,78723,3728,TRAVIS,48453,2007-09-04T00:00:00.000Z,ALT REF,2007-09-04T00:00:00.000Z,CHURCHES,18140905,-97.6757123,30.3047108,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12697,10443278,SAINT PAUL'S CATHOLIC CHURCH,AUSTIN,TX,78748,1421,TRAVIS,48453,2007-09-04T00:00:00.000Z,ALT REF,2007-09-04T00:00:00.000Z,CHURCHES,18150675,-97.8153115,30.1661357,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12705,10446560,SAINT ALBERT THE GREAT CHURCH,AUSTIN,TX,78758,3300,TRAVIS,48453,2007-09-04T00:00:00.000Z,ALT REF,2007-09-04T00:00:00.000Z,CHURCHES,18167618,-97.6995308,30.40291,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12706,10446566,SAINT JULIA CATHOLIC CHURCH,AUSTIN,TX,78702,3745,TRAVIS,48453,2007-09-04T00:00:00.000Z,ALT REF,2007-09-04T00:00:00.000Z,CHURCHES,18144673,-97.7039978,30.2627576,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12707,10446567,SAINT PETER THE APOSTLE PARISH,AUSTIN,TX,78741,7212,TRAVIS,48453,2007-09-04T00:00:00.000Z,ALT REF,2007-09-04T00:00:00.000Z,CHURCHES,122468579,-97.7295594,30.2162952,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12708,10446570,SAN FRANCISCO JAVIER PARISH,AUSTIN,TX,78747,NULL,TRAVIS,48453,2007-09-04T00:00:00.000Z,ALT REF,2007-09-04T00:00:00.000Z,CHURCHES,103679730,-97.6957479,30.1195113,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12709,10446571,SAN JOSE CATHOLIC CHURCH,AUSTIN,TX,78704,5317,TRAVIS,48453,2007-09-04T00:00:00.000Z,ALT REF,2007-09-04T00:00:00.000Z,CHURCHES,18145963,-97.7631252,30.2420361,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12713,10448180,OUR LADY'S MARONITE CATHOLIC CHURCH,AUSTIN,TX,78723,3037,TRAVIS,48453,2007-10-09T00:00:00.000Z,ALT REF,2007-10-09T00:00:00.000Z,CHURCHES,18140984,-97.7047474,30.3071145,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12714,10448396,SAINT IGNATIUS MARTYR PARISH,AUSTIN,TX,78704,5210,TRAVIS,48453,2007-09-04T00:00:00.000Z,ALT REF,2007-09-04T00:00:00.000Z,CHURCHES,18146098,-97.7548858,30.2401726,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
12746,10460117,CHRIST THE KING PRESBYTERIAN CHURCH,AUSTIN,TX,78739,1747,TRAVIS,48453,2008-03-11T00:00:00.000Z,ALT REF,2008-03-11T00:00:00.000Z,CHURCHES,18174944,-97.881268,30.1914252,CHRISTIAN,PCA,NOT AVAILABLE,NOT AVAILABLE,Y,N
12759,10454454,OLIVET BAPTIST CHURCH,AUSTIN,TX,78702,2039,TRAVIS,48453,2008-03-11T00:00:00.000Z,ALT REF,2008-03-11T00:00:00.000Z,CHURCHES,18144061,-97.7257386,30.2712272,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
12760,10459952,AUSTIN FIRST CUMBERLAND PRESBYTERIAN CHURCH,AUSTIN,TX,78757,2545,TRAVIS,48453,2008-03-11T00:00:00.000Z,ALT REF,2008-03-11T00:00:00.000Z,CHURCHES,18138116,-97.7275738,30.3396676,CHRISTIAN,PCA,NOT AVAILABLE,NOT AVAILABLE,Y,N
12763,10678042,BARSANA DHAM,AUSTIN,TX,78737,8705,HAYS,48209,2009-05-14T00:00:00.000Z,ALT REF,2009-05-14T00:00:00.000Z,PLACES OF WORSHIP,715184884,-97.9578222,30.1556746,HINDU,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
12779,10440199,SAINT GEORGE'S EPISCOPAL CHURCH,AUSTIN,TX,78722,NULL,TRAVIS,48453,2007-11-09T00:00:00.000Z,ALT REF,2007-11-09T00:00:00.000Z,CHURCHES,18141386,-97.715481,30.2999666,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12795,10432811,CALVARY CHAPEL OF AUSTIN,AUSTIN,TX,78758,6227,TRAVIS,48453,2007-09-10T00:00:00.000Z,ALT REF,2007-09-19T00:00:00.000Z,CHURCHES,18135856,-97.7062054,30.3680395,CHRISTIAN,CAL,NOT AVAILABLE,NOT AVAILABLE,Y,N
12802,10433509,CRESTVIEW BAPTIST CHURCH,AUSTIN,TX,78757,1809,TRAVIS,48453,2007-11-08T00:00:00.000Z,ALT REF,2007-11-08T00:00:00.000Z,CHURCHES,18137536,-97.7238382,30.3480328,CHRISTIAN,SBC,822,NOT AVAILABLE,Y,N
12821,10441418,SAINT ALBAN'S EPISCOPAL CHURCH,AUSTIN,TX,78747,NULL,TRAVIS,48453,2007-11-09T00:00:00.000Z,ALT REF,2007-11-09T00:00:00.000Z,CHURCHES,18151219,-97.7993156,30.1297157,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12822,10441426,SAINT JOHN'S EPISCOPAL CHURCH,AUSTIN,TX,78758,4264,TRAVIS,48453,2007-11-09T00:00:00.000Z,ALT REF,2007-11-09T00:00:00.000Z,CHURCHES,18168539,-97.6958525,30.3853904,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
12826,10440402,SAINT DAVID'S EPISCOPAL CHURCH,AUSTIN,TX,78701,3202,TRAVIS,48453,2007-11-08T00:00:00.000Z,ALT REF,2007-11-08T00:00:00.000Z,CHURCHES,18144243,-97.7395083,30.2684564,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
