OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
28130,10587681,GREAT SALVATION MISSIONARY BAPTIST CHURCH,DETROIT,MI,48235,1961,WAYNE,26163,2009-08-07T00:00:00.000Z,ALT REF,2009-08-19T00:00:00.000Z,CHURCHES,19565589,-83.1894371,42.4339089,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
28132,10575044,METROPOLITAN AFRICAN METHODIST EPISCOPAL ZION CHURCH,DETROIT,MI,48203,2259,WAYNE,26163,2009-07-29T00:00:00.000Z,ALT REF,2009-07-29T00:00:00.000Z,CHURCHES,108258006,-83.1078585,42.4222705,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
28133,10583215,SECOND SWEET HOME INTERNATIONAL MINISTRIES,DETROIT,MI,48205,1837,WAYNE,26163,2009-07-31T00:00:00.000Z,ALT REF,2009-07-31T00:00:00.000Z,CHURCHES,19537049,-82.9757469,42.4398855,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N
28134,10432541,SECOND EBENEZER CHURCH,DETROIT,MI,48212,1503,WAYNE,26163,2009-07-31T00:00:00.000Z,ALT REF,2009-07-31T00:00:00.000Z,CHURCHES,19608341,-83.0840797,42.4165465,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N
28136,10432543,NEW PROSPECT MISSIONARY BAPTIST CHURCH,DETROIT,MI,48221,1261,WAYNE,26163,2007-09-11T00:00:00.000Z,ALT REF,2008-09-05T00:00:00.000Z,CHURCHES,19564855,-83.1423423,42.4391152,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
28138,10431576,ISLAMIC CENTER OF AMERICA,DETROIT,MI,48228,2117,WAYNE,26163,2007-10-10T00:00:00.000Z,ALT REF,2007-10-10T00:00:00.000Z,"MOSQUES, RELIGIOUS",19584784,-83.1991025,42.3574535,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
28141,10442540,SAINT ANNE DE DETROIT CATHOLIC CHURCH,DETROIT,MI,48216,2027,WAYNE,26163,2007-09-05T00:00:00.000Z,ALT REF,2007-09-05T00:00:00.000Z,CHURCHES,19550158,-83.0765913,42.3205802,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28142,10447393,MOST HOLY REDEEMER PARISH,DETROIT,MI,48209,2109,WAYNE,26163,2007-09-05T00:00:00.000Z,ALT REF,2007-09-05T00:00:00.000Z,CHURCHES,19550237,-83.1016792,42.3169948,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
28154,10470268,NEW MOUNT MORIAH MISSIONARY BAPTIST CHURCH,DETROIT,MI,48208,2315,WAYNE,26163,2008-03-11T00:00:00.000Z,ALT REF,2008-03-11T00:00:00.000Z,CHURCHES,19549731,-83.1005428,42.3382913,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,Y,N
28198,10438033,PLYMOUTH UNITED CHURCH OF CHRIST,DETROIT,MI,48201,1438,WAYNE,26163,2007-09-25T00:00:00.000Z,ALT REF,2007-09-25T00:00:00.000Z,CHURCHES,19551670,-83.0562324,42.3595936,CHRISTIAN,UCC,1636,NOT AVAILABLE,Y,N
