CITY,NAICSDESCR,X,Y
PROVO,CHURCHES,-111.6425163,40.2549231
PROVO,CHURCHES,-111.6664638,40.2200674
PROVO,CHURCHES,-111.6664757,40.2200674
PROVO,CHURCHES,-111.6664638,40.2200674
ELK GROVE,CHURCHES,-121.3604044,38.388617
PROVO,CHURCHES,-111.6425172,40.2549114
PROVO,CHURCHES,-111.6664638,40.2200583
PROVO,CHURCHES,-111.6903587,40.2493233
PROVO,CHURCHES,-111.6825981,40.2548059
PROVO,CHURCHES,-111.6664638,40.2200764
PROVO,CHURCHES,-111.6471916,40.2873815
BOISE,CHURCHES,-116.2058343,43.6030028
BOISE,CHURCHES,-116.2643608,43.6426968
PROVO,CHURCHES,-111.6422431,40.2434768
MODESTO,CHURCHES,-121.0497164,37.7023839
BOISE,CHURCHES,-116.207526,43.6007033
BOISE,CHURCHES,-116.2075295,43.6007058
BOISE,CHURCHES,-116.2744941,43.5935311
BOISE,CHURCHES,-116.1939827,43.5891388
BOISE,CHURCHES,-116.2075289,43.6007054
MODESTO,CHURCHES,-121.0497162,37.7023523
BOISE,CHURCHES,-116.2075243,43.6007021
STOCKTON,CHURCHES,-121.3451804,38.0293212
PROVO,CHURCHES,-111.6277503,40.2118752
PROVO,CHURCHES,-111.6277501,40.2118753
PROVO,CHURCHES,-111.6773607,40.2608863
PROVO,CHURCHES,-111.6468852,40.2719329
PROVO,CHURCHES,-111.6770986,40.2207088
PROVO,CHURCHES,-111.6425157,40.2549105
PROVO,CHURCHES,-111.6797418,40.2397474
PROVO,CHURCHES,-111.6628762,40.222332
SAN LUIS OBISPO,PLACES OF WORSHIP,-120.6354189,35.2645359
LAS VEGAS,CHURCHES,-115.1296362,36.1523173
FRESNO,CHURCHES,-119.8527969,36.8296434
STOCKTON,CHURCHES,-121.3451805,38.029318
MODESTO,CHURCHES,-121.0497161,37.7023366
TULARE,CHURCHES,-119.3321179,36.2006141
BEND,CHURCHES,-121.3422553,44.0633141
FRESNO,CHURCHES,-119.7331185,36.75009
FRESNO,CHURCHES,-119.7989914,36.8221571
COPPEROPOLIS,CHURCHES,-120.6392268,37.9793691
KETCHUM,SYNAGOGUES,-114.3648328,43.6818584
PROVO,CHURCHES,-111.6664638,40.2200674
NORTH LAS VEGAS,PLACES OF WORSHIP,-115.1803206,36.2241202
SALT LAKE CITY,CHURCHES,-111.8752152,40.6723063
HENDERSON,CHURCHES,-115.0998077,36.0369248
FRESNO,CHURCHES,-119.8768881,36.78663
SALT LAKE CITY,CHURCHES,-111.8952226,40.7743419
MANTECA,CHURCHES,-121.1978379,37.8072585
MODESTO,CHURCHES,-121.0034125,37.6455795
SALT LAKE CITY,CHURCHES,-111.8952235,40.7743395
MERIDIAN,CHURCHES,-116.4246339,43.6189291
BOISE,CHURCHES,-116.2058483,43.603008
MODESTO,CHURCHES,-120.9576943,37.6503989
BOISE,CHURCHES,-116.2744941,43.5935318
BOISE,CHURCHES,-116.2058457,43.603007
BOISE,CHURCHES,-116.1939827,43.5891399
FLAGSTAFF,CHURCHES,-111.6503817,35.1931245
NORTH LAS VEGAS,CHURCHES,-115.1846643,36.2813748
LAS VEGAS,CHURCHES,-115.2655971,36.1884458
FAIR OAKS,CHURCHES,-121.2518885,38.67897
ROSEVILLE,CHURCHES,-121.2261275,38.7492599
PROVO,CHURCHES,-111.659673,40.2367599
BAKERSFIELD,CHURCHES,-119.0077937,35.2644107
SALT LAKE CITY,CHURCHES,-111.8560999,40.6649652
LAS VEGAS,CHURCHES,-115.2163927,36.1487014
LAS VEGAS,CHURCHES,-115.1662704,36.0024677
LAS VEGAS,CHURCHES,-115.3192594,36.2776455
KINGMAN,CHURCHES,-114.0362199,35.2454986
SALT LAKE CITY,CHURCHES,-111.8561017,40.6649681
SALT LAKE CITY,CHURCHES,-111.8907225,40.7698274
FRESNO,CHURCHES,-119.8307132,36.7789578
LAS VEGAS,PLACES OF WORSHIP,-115.1819017,36.0965927
VISALIA,"MOSQUES, RELIGIOUS",-119.3220765,36.2978951
MODESTO,CHURCHES,-120.9576942,37.6503905
FRESNO,CHURCHES,-119.8527989,36.8296434
MODESTO,CHURCHES,-120.9576941,37.6503875
RENO,CHURCHES,-119.8416099,39.6394789
CLOVIS,CHURCHES,-119.7393711,36.8624051
SALT LAKE CITY,CHURCHES,-111.890722,40.7698253
FRESNO,CHURCHES,-119.8268141,36.8161055
POCATELLO,CHURCHES,-112.4570043,42.8626666
SALT LAKE CITY,CHURCHES,-111.8599618,40.7545823
LAS VEGAS,CHURCHES,-115.2343826,36.099127
OGDEN,CHURCHES,-112.0060762,41.216138
FRESNO,CHURCHES,-119.8259708,36.7762425
BOISE,CHURCHES,-116.2803658,43.6269197
SPARKS,CHURCHES,-119.7563921,39.5567496
CLOVIS,CHURCHES,-119.7055014,36.818999
SACRAMENTO,CHURCHES,-121.346271,38.56137
MODESTO,CHURCHES,-121.0018529,37.6368283
SALT LAKE CITY,CHURCHES,-111.8727791,40.7666778
FRESNO,CHURCHES,-119.7448604,36.7452849
HENDERSON,CHURCHES,-115.1009318,36.0268795
WATERFORD,CHURCHES,-120.7585701,37.6396707
LAS VEGAS,CHURCHES,-115.1365923,36.1483319
MOUNTAIN HOME,CHURCHES,-115.6970343,43.1472431
SALT LAKE CITY,CHURCHES,-111.8727792,40.7666783
BOISE,CHURCHES,-116.2761833,43.6029059
BOISE,CHURCHES,-116.2919625,43.6336003
SALT LAKE CITY,CHURCHES,-111.8589913,40.7340113
LAYTON,CHURCHES,-111.9165135,41.1080191
BAKERSFIELD,CHURCHES,-119.0215766,35.3740399
RANCHO CORDOVA,CHURCHES,-121.2802893,38.5985635
SALT LAKE CITY,CHURCHES,-111.8468095,40.7470595
BEND,CHURCHES,-121.3116329,44.0561033
SALT LAKE CITY,CHURCHES,-111.8434564,40.662071
SALT LAKE CITY,CHURCHES,-111.9244394,40.7858678
SALT LAKE CITY,CHURCHES,-111.924438,40.7858663
SALT LAKE CITY,CHURCHES,-111.924439,40.7858676
SALT LAKE CITY,CHURCHES,-111.924439,40.7858657
SALT LAKE CITY,CHURCHES,-111.8589812,40.6559404
SALT LAKE CITY,CHURCHES,-111.8589802,40.6559401
SALT LAKE CITY,CHURCHES,-111.8454555,40.6503737
SALT LAKE CITY,CHURCHES,-111.871545,40.7895006
SALT LAKE CITY,CHURCHES,-111.8344159,40.6434573
SALT LAKE CITY,CHURCHES,-112.015799,40.6852567
SALT LAKE CITY,CHURCHES,-111.8344162,40.643458
SALT LAKE CITY,CHURCHES,-111.835312,40.7593699
SALT LAKE CITY,CHURCHES,-111.918111,40.7453633
SALT LAKE CITY,CHURCHES,-111.8353122,40.759372
SALT LAKE CITY,CHURCHES,-111.8677229,40.7377024
SALT LAKE CITY,CHURCHES,-111.8353122,40.759372
SALT LAKE CITY,CHURCHES,-111.9181116,40.745364
SALT LAKE CITY,CHURCHES,-111.8772372,40.7537974
SALT LAKE CITY,CHURCHES,-111.8772367,40.7537974
SALT LAKE CITY,CHURCHES,-111.7992577,40.6208108
SALT LAKE CITY,CHURCHES,-111.7992543,40.6208111
SALT LAKE CITY,CHURCHES,-111.8353115,40.7593716
SALT LAKE CITY,CHURCHES,-111.8353141,40.7593714
TREMONTON,CHURCHES,-112.1777064,41.6983552
SALT LAKE CITY,CHURCHES,-111.8589795,40.6559411
SALT LAKE CITY,CHURCHES,-111.8678193,40.7501282
LOGAN,"MOSQUES, RELIGIOUS",-111.8188209,41.7454794
SALT LAKE CITY,CHURCHES,-111.9341453,40.7792265
SALT LAKE CITY,"MOSQUES, RELIGIOUS",-111.8713984,40.7530989
SALT LAKE CITY,CHURCHES,-111.8393169,40.7597203
LOGAN,CHURCHES,-111.8467654,41.7433452
SALT LAKE CITY,CHURCHES,-111.8393136,40.7597191
BOUNTIFUL,CHURCHES,-111.876923,40.8689538
SALT LAKE CITY,CHURCHES,-111.8688625,40.7536259
SALT LAKE CITY,CHURCHES,-111.8360266,40.7614914
SALT LAKE CITY,CHURCHES,-111.836026,40.7614905
SALT LAKE CITY,CHURCHES,-111.8156073,40.6243651
SALT LAKE CITY,CHURCHES,-111.8157699,40.6758113
SALT LAKE CITY,CHURCHES,-111.8321679,40.656692
SALT LAKE CITY,CHURCHES,-111.8571475,40.7276708
SALT LAKE CITY,CHURCHES,-111.8382346,40.6489528
SALT LAKE CITY,CHURCHES,-111.8486037,40.6356778
SALT LAKE CITY,CHURCHES,-111.841745,40.6555561
SALT LAKE CITY,CHURCHES,-111.858993,40.7340119
SALT LAKE CITY,CHURCHES,-111.8589962,40.7340143
SALT LAKE CITY,CHURCHES,-111.8485932,40.732178
SALT LAKE CITY,CHURCHES,-111.8387954,40.746419
SALT LAKE CITY,CHURCHES,-111.8238189,40.6135572
SALT LAKE CITY,CHURCHES,-111.8752154,40.6723067
SALT LAKE CITY,CHURCHES,-111.8571475,40.7276698
SALT LAKE CITY,CHURCHES,-111.8207166,40.6826552
SALT LAKE CITY,CHURCHES,-111.8270211,40.7069205
SALT LAKE CITY,CHURCHES,-111.8156111,40.6243638
SALT LAKE CITY,CHURCHES,-111.8408878,40.7035072
SALT LAKE CITY,CHURCHES,-111.8097641,40.6098737
SALT LAKE CITY,CHURCHES,-111.8519443,40.6850874
SALT LAKE CITY,CHURCHES,-111.8903856,40.6883116
SALT LAKE CITY,CHURCHES,-111.8146277,40.6964935
SALT LAKE CITY,CHURCHES,-111.8101777,40.7473195
CLEARFIELD,CHURCHES,-112.0158315,41.1111939
SALT LAKE CITY,CHURCHES,-111.8061597,40.7059353
SALT LAKE CITY,CHURCHES,-111.8242301,40.6366727
SALT LAKE CITY,CHURCHES,-111.8474324,40.7151444
SALT LAKE CITY,CHURCHES,-111.8474337,40.7151455
SALT LAKE CITY,CHURCHES,-111.8270207,40.7069217
SALT LAKE CITY,CHURCHES,-111.8907225,40.7698289
SALT LAKE CITY,CHURCHES,-111.8468087,40.7470611
SALT LAKE CITY,CHURCHES,-111.8614945,40.7736278
SALT LAKE CITY,CHURCHES,-111.8408878,40.7035094
SALT LAKE CITY,CHURCHES,-111.924439,40.7858676
SALT LAKE CITY,CHURCHES,-111.8486316,40.6680064
SALT LAKE CITY,CHURCHES,-111.8382172,40.7513407
SALT LAKE CITY,CHURCHES,-111.8002655,40.6699802
SALT LAKE CITY,CHURCHES,-111.8590453,40.759255
SALT LAKE CITY,CHURCHES,-111.8242298,40.6366734
SALT LAKE CITY,CHURCHES,-111.8193388,40.6120976
SALT LAKE CITY,CHURCHES,-111.8486031,40.6356772
SALT LAKE CITY,CHURCHES,-111.8382185,40.751343
HONEYVILLE,"TEMPLES, RELIGIOUS",-112.1126166,41.6350542
SALT LAKE CITY,CHURCHES,-111.8262042,40.6875627
ONTARIO,"TEMPLES, RELIGIOUS",-116.9565739,44.0230497
SALT LAKE CITY,CHURCHES,-111.8454535,40.6503739
SALT LAKE CITY,CHURCHES,-111.8374385,40.7204367
SALT LAKE CITY,CHURCHES,-111.8894246,40.7453712
SALT LAKE CITY,CHURCHES,-111.8193397,40.6120978
SALT LAKE CITY,CHURCHES,-111.834691,40.7151688
SALT LAKE CITY,CHURCHES,-111.878708,40.7450741
SALT LAKE CITY,CHURCHES,-111.8101805,40.7473201
SALT LAKE CITY,CHURCHES,-111.8095952,40.7046869
SALT LAKE CITY,CHURCHES,-111.8346917,40.7151683
SALT LAKE CITY,CHURCHES,-111.8915835,40.7118151
TURLOCK,CHURCHES,-120.8664492,37.4680104
SALT LAKE CITY,CHURCHES,-111.8645609,40.7265655
SALT LAKE CITY,CHURCHES,-111.8059791,40.6821329
SALT LAKE CITY,CHURCHES,-111.898171,40.779722
SALT LAKE CITY,CHURCHES,-111.8190828,40.6898362
SALT LAKE CITY,CHURCHES,-111.8190818,40.6898392
SALT LAKE CITY,CHURCHES,-111.8645608,40.7265662
SALT LAKE CITY,CHURCHES,-111.8374384,40.7204375
SALT LAKE CITY,CHURCHES,-111.8486031,40.635676
SALT LAKE CITY,CHURCHES,-111.8360288,40.7614905
BOUNTIFUL,CHURCHES,-111.871808,40.8935848
SALT LAKE CITY,CHURCHES,-111.8273443,40.7381735
GRASS VALLEY,PLACES OF WORSHIP,-120.9833736,39.1891862
SALT LAKE CITY,CHURCHES,-111.8564087,40.6728615
SALT LAKE CITY,CHURCHES,-111.8617564,40.7456715
SALT LAKE CITY,CHURCHES,-111.8676082,40.7169472
SALT LAKE CITY,CHURCHES,-111.9469698,40.7776942
HENDERSON,SYNAGOGUES,-115.0696918,36.0200513
POCATELLO,CHURCHES,-112.4671454,42.9499737
SOUTH LAKE TAHOE,SYNAGOGUES,-119.9541815,38.9312339
MODESTO,SYNAGOGUES,-120.9991281,37.6694059
SALT LAKE CITY,CHURCHES,-111.8577656,40.6401245
CHINA LAKE,SYNAGOGUES,-117.6462966,35.6547923
STOCKTON,SYNAGOGUES,-121.306415,37.996425
OGDEN,SYNAGOGUES,-111.9730364,41.2151808
LAS VEGAS,SYNAGOGUES,-115.1125863,36.1251763
LAS VEGAS,SYNAGOGUES,-115.1098785,36.1257747
CARMICHAEL,SYNAGOGUES,-121.353179,38.6097543
SALT LAKE CITY,SYNAGOGUES,-111.8213743,40.7118435
HENDERSON,SYNAGOGUES,-115.06416,36.029359
FLAGSTAFF,SYNAGOGUES,-111.6088734,35.2118424
LAS VEGAS,SYNAGOGUES,-115.1633389,35.9999593
ORANGEVALE,SYNAGOGUES,-121.2259004,38.7068124
BOISE,SYNAGOGUES,-116.2948977,43.6752774
SALT LAKE CITY,CHURCHES,-111.8591423,40.7105898
MERCED,SYNAGOGUES,-120.463946,37.295638
CARMICHAEL,SYNAGOGUES,-121.3396104,38.6038845
LAS VEGAS,SYNAGOGUES,-115.136728,36.1539089
LAS VEGAS,SYNAGOGUES,-115.1960725,36.1639648
ONTARIO,CHURCHES,-116.9722067,44.0250711
SALT LAKE CITY,SYNAGOGUES,-111.8803376,40.7674647
LAS VEGAS,SYNAGOGUES,-115.1186186,36.101705
SALT LAKE CITY,SYNAGOGUES,-111.8398507,40.7737849
LAS VEGAS,SYNAGOGUES,-115.2052311,36.1151282
FRESNO,SYNAGOGUES,-119.7618781,36.8660568
GRASS VALLEY,SYNAGOGUES,-121.0672103,39.217791
LAS VEGAS,SYNAGOGUES,-115.1994023,36.1581584
SAN LUIS OBISPO,SYNAGOGUES,-120.7092795,35.2746532
BAKERSFIELD,SYNAGOGUES,-118.9988723,35.4015043
FRESNO,SYNAGOGUES,-119.7989216,36.8339861
LAS VEGAS,SYNAGOGUES,-115.3257431,36.1337737
SAN LUIS OBISPO,SYNAGOGUES,-120.7087342,35.2869998
SALT LAKE CITY,SYNAGOGUES,-111.8600965,40.7320513
RENO,SYNAGOGUES,-119.8084979,39.4841357
STOCKTON,SYNAGOGUES,-121.3295906,38.0140694
LAS VEGAS,SYNAGOGUES,-115.29246,36.1991624
BAKERSFIELD,SYNAGOGUES,-119.0087242,35.3745701
LAS VEGAS,SYNAGOGUES,-115.1978812,36.1578096
FRESNO,SYNAGOGUES,-119.8169019,36.7796968
ROSEVILLE,SYNAGOGUES,-121.2777763,38.7735776
ATASCADERO,SYNAGOGUES,-120.6851652,35.5182114
LAS VEGAS,SYNAGOGUES,-115.2809485,36.1993909
SACRAMENTO,SYNAGOGUES,-121.3998028,38.5823106
SALT LAKE CITY,CHURCHES,-111.8417453,40.6555568
SACRAMENTO,SYNAGOGUES,-121.3926003,38.5862567
SALT LAKE CITY,CHURCHES,-111.8115283,40.7230843
SALT LAKE CITY,CHURCHES,-111.8270218,40.7069211
SACRAMENTO,"MOSQUES, RELIGIOUS",-121.3516372,38.6474273
BAKERSFIELD,"MOSQUES, RELIGIOUS",-119.0157536,35.3680638
BUHL,CHURCHES,-114.7632095,42.6668742
SALT LAKE CITY,CHURCHES,-111.8851028,40.7365309
SALT LAKE CITY,CHURCHES,-111.8002678,40.6699785
SALT LAKE CITY,CHURCHES,-111.8632539,40.6508758
SALT LAKE CITY,CHURCHES,-111.785156,40.680338
SALT LAKE CITY,CHURCHES,-111.8903857,40.6883126
ARVIN,"MOSQUES, RELIGIOUS",-118.8335529,35.2057067
SPARKS,"MOSQUES, RELIGIOUS",-119.7681145,39.5449621
SALT LAKE CITY,CHURCHES,-111.885103,40.736531
LAS VEGAS,"MOSQUES, RELIGIOUS",-115.0715963,36.1300744
SALT LAKE CITY,CHURCHES,-111.9385774,40.7836275
LODI,"MOSQUES, RELIGIOUS",-121.2691268,38.119019
DUNLAP,"MOSQUES, RELIGIOUS",-119.131397,36.7520627
BAKERSFIELD,"MOSQUES, RELIGIOUS",-118.9914165,35.3246399
SALT LAKE CITY,CHURCHES,-111.8564094,40.6728604
SAN LUIS OBISPO,"MOSQUES, RELIGIOUS",-120.6535736,35.2963687
SALT LAKE CITY,CHURCHES,-111.8156092,40.6243659
SALT LAKE CITY,CHURCHES,-111.8829168,40.7580649
SAN LUIS OBISPO,"MOSQUES, RELIGIOUS",-120.6668856,35.2979413
SALT LAKE CITY,CHURCHES,-111.8751014,40.7720828
SALT LAKE CITY,CHURCHES,-111.8831046,40.7209975
FRESNO,"MOSQUES, RELIGIOUS",-119.7515751,36.8082383
SALT LAKE CITY,CHURCHES,-111.8762699,40.7344632
SALT LAKE CITY,CHURCHES,-111.827344,40.7381747
SALT LAKE CITY,CHURCHES,-111.8821569,40.7123097
SALT LAKE CITY,CHURCHES,-111.938577,40.7836277
POCATELLO,"MOSQUES, RELIGIOUS",-112.4326689,42.8606661
OGDEN,"MOSQUES, RELIGIOUS",-111.9518048,41.2243833
FRESNO,CHURCHES,-119.7674327,36.7938133
FOWLER,PLACES OF WORSHIP,-119.6809127,36.6267174
FRESNO,PLACES OF WORSHIP,-119.7647947,36.6678577
FRESNO,CHURCHES,-119.8106531,36.7791459
FRESNO,CHURCHES,-119.792516,36.7174057
FRESNO,"TEMPLES, RELIGIOUS",-119.7948993,36.7283077
FRESNO,CHURCHES,-119.7539036,36.7709401
FRESNO,CHURCHES,-119.7805495,36.7506957
REEDLEY,PLACES OF WORSHIP,-119.4498421,36.5905772
CATHEYS VALLEY,CHURCHES,-120.086113,37.4052854
LINCOLN,CHURCHES,-121.2877166,38.8661639
ROSEVILLE,CHURCHES,-121.2394498,38.7466797
ROSEVILLE,CHURCHES,-121.3533441,38.7523805
ROSEVILLE,CHURCHES,-121.2673071,38.790913
AUBURN,PLACES OF WORSHIP,-121.0736567,38.9088455
GRANITE BAY,CHURCHES,-121.1671516,38.7509932
ROSEVILLE,CHURCHES,-121.2848278,38.7384357
PENRYN,PLACES OF WORSHIP,-121.1714167,38.8352387
SACRAMENTO,PLACES OF WORSHIP,-121.3993106,38.4950117
SACRAMENTO,"TEMPLES, RELIGIOUS",-121.4168545,38.5111976
BULLHEAD CITY,CHURCHES,-114.5827531,35.0921936
KINGMAN,CHURCHES,-114.0251307,35.2064775
KINGMAN,CHURCHES,-113.991112,35.2576716
SACRAMENTO,CHURCHES,-121.4068448,38.4595145
SACRAMENTO,CHURCHES,-121.4097716,38.5986825
SACRAMENTO,CHURCHES,-121.4103914,38.6103443
SACRAMENTO,CHURCHES,-121.3685526,38.6216359
SACRAMENTO,CHURCHES,-121.3928671,38.5955167
SACRAMENTO,CHURCHES,-121.3176515,38.5685062
SACRAMENTO,CHURCHES,-121.3291306,38.573168
SACRAMENTO,CHURCHES,-121.4097562,38.6233914
RANCHO CORDOVA,CHURCHES,-121.2986507,38.6040004
SACRAMENTO,CHURCHES,-121.3724598,38.4812563
SACRAMENTO,CHURCHES,-121.3470275,38.6996321
SACRAMENTO,CHURCHES,-121.3656665,38.6318846
CITRUS HEIGHTS,CHURCHES,-121.289466,38.6851738
RANCHO CORDOVA,CHURCHES,-121.2950623,38.6081504
NORTH HIGHLANDS,CHURCHES,-121.3846175,38.6979548
SACRAMENTO,CHURCHES,-121.3344237,38.469459
SACRAMENTO,CHURCHES,-121.3890728,38.5962598
SACRAMENTO,PLACES OF WORSHIP,-121.3791484,38.4820803
RANCHO CORDOVA,CHURCHES,-121.2883242,38.6132775
RANCHO CORDOVA,CHURCHES,-121.3002809,38.6026086
ORANGEVALE,CHURCHES,-121.2211395,38.6850932
ORANGEVALE,CHURCHES,-121.2249585,38.6922968
NORTH HIGHLANDS,CHURCHES,-121.3869489,38.6899414
NORTH HIGHLANDS,CHURCHES,-121.3722774,38.6826253
FAIR OAKS,CHURCHES,-121.3070993,38.660786
CITRUS HEIGHTS,CHURCHES,-121.28564,38.6964998
CITRUS HEIGHTS,CHURCHES,-121.2753604,38.7025894
CITRUS HEIGHTS,CHURCHES,-121.2700137,38.6975602
CARMICHAEL,CHURCHES,-121.3210318,38.6228552
CARMICHAEL,CHURCHES,-121.3456717,38.6249002
COALINGA,CHURCHES,-120.3565015,36.1377077
FRESNO,CHURCHES,-119.7933257,36.7883627
FRESNO,CHURCHES,-119.7357706,36.7751877
HURON,CHURCHES,-120.1000884,36.2060251
REEDLEY,CHURCHES,-119.4588503,36.607421
LAS VEGAS,CHURCHES,-115.2486074,36.0807148
PRINEVILLE,CHURCHES,-120.877945,44.3178977
FRESNO,CHURCHES,-119.8001953,36.7194548
STOCKTON,CHURCHES,-121.2864966,37.9238835
TERREBONNE,CHURCHES,-121.1820717,44.3536201
MADRAS,CHURCHES,-121.1277279,44.6367888
SALT LAKE CITY,CHURCHES,-111.8690409,40.7711834
OGDEN,CHURCHES,-111.9442402,41.1950461
OGDEN,CHURCHES,-111.9540261,41.1931844
NORTH SALT LAKE,CHURCHES,-111.8978218,40.8350017
NORTH SALT LAKE,CHURCHES,-111.8978208,40.8350009
OGDEN,CHURCHES,-111.9488383,41.2672004
SAINT GEORGE,CHURCHES,-113.6327779,37.1422348
OGDEN,CHURCHES,-111.9651751,41.2202719
OGDEN,PLACES OF WORSHIP,-111.9759676,41.2663075
LA VERKIN,PLACES OF WORSHIP,-113.2680534,37.1992294
OGDEN,CHURCHES,-111.9672699,41.2230496
OGDEN,CHURCHES,-111.9563078,41.2139118
OGDEN,CHURCHES,-111.9343145,41.1496633
LA VERKIN,PLACES OF WORSHIP,-113.2778648,37.205475
BASS LAKE,CHURCHES,-119.582427,37.3297974
SOUTH JORDAN,"TEMPLES, RELIGIOUS",-111.9244034,40.5637178
MAGNA,CHURCHES,-112.0991551,40.7075378
RIVERTON,CHURCHES,-111.9572783,40.5356136
RIVERTON,CHURCHES,-111.970828,40.5217049
DRAPER,CHURCHES,-111.852871,40.5177783
SALT LAKE CITY,CHURCHES,-111.8562328,40.7533734
SALT LAKE CITY,CHURCHES,-111.8604677,40.6766976
SALT LAKE CITY,CHURCHES,-111.8344818,40.6874993
SALT LAKE CITY,CHURCHES,-111.8562318,40.7533738
MIDVALE,CHURCHES,-111.8764602,40.6288167
SALT LAKE CITY,CHURCHES,-111.8344815,40.6874974
MIDVALE,CHURCHES,-111.8942543,40.6145695
SALT LAKE CITY,CHURCHES,-111.9211471,40.7610223
SALT LAKE CITY,PLACES OF WORSHIP,-111.85434,40.769072
KAYSVILLE,CHURCHES,-111.9419956,41.0328908
SALT LAKE CITY,CHURCHES,-111.8276182,40.6989734
LAYTON,CHURCHES,-111.9492358,41.0951577
SALT LAKE CITY,CHURCHES,-111.8647149,40.7633805
PETERSON,CHURCHES,-111.7676211,41.1185596
LAYTON,CHURCHES,-111.9649364,41.0600275
DELTA,CHURCHES,-112.5753532,39.350944
CEDAR CITY,CHURCHES,-113.063745,37.6782386
SALT LAKE CITY,CHURCHES,-111.9116298,40.7754695
NORTH SALT LAKE,CHURCHES,-111.9003937,40.8257348
SALT LAKE CITY,CHURCHES,-111.8328544,40.7472433
SALT LAKE CITY,CHURCHES,-111.8328503,40.7472429
SALT LAKE CITY,CHURCHES,-111.9240229,40.7580596
SALT LAKE CITY,CHURCHES,-111.8577631,40.6401226
SALT LAKE CITY,CHURCHES,-111.8369351,40.738829
SALT LAKE CITY,CHURCHES,-111.8486325,40.6680057
NORTH SALT LAKE,CHURCHES,-111.8974833,40.8381221
NORTH SALT LAKE,CHURCHES,-111.8974875,40.8381219
SALT LAKE CITY,CHURCHES,-111.8374389,40.7204369
NORTH SALT LAKE,CHURCHES,-111.8855039,40.8379861
SALT LAKE CITY,CHURCHES,-111.8312194,40.6971898
NORTH SALT LAKE,CHURCHES,-111.9036139,40.8422725
NORTH SALT LAKE,CHURCHES,-111.9036138,40.8422751
SALT LAKE CITY,CHURCHES,-111.8059791,40.6821358
SALT LAKE CITY,CHURCHES,-111.8648672,40.7026865
SALT LAKE CITY,CHURCHES,-111.8822141,40.7009089
SALT LAKE CITY,CHURCHES,-111.8822143,40.7009084
NORTH SALT LAKE,CHURCHES,-111.8978184,40.8350009
SALT LAKE CITY,CHURCHES,-111.7921845,40.6129107
SALT LAKE CITY,CHURCHES,-111.7928311,40.6945184
SALT LAKE CITY,CHURCHES,-111.8903888,40.6883103
SALT LAKE CITY,CHURCHES,-111.8801323,40.6797568
SALT LAKE CITY,CHURCHES,-111.8604684,40.6766979
SALT LAKE CITY,CHURCHES,-111.8490271,40.6764887
SALT LAKE CITY,CHURCHES,-111.8490264,40.6764891
SALT LAKE CITY,CHURCHES,-111.7925944,40.675583
SALT LAKE CITY,CHURCHES,-111.7925935,40.6755836
NORTH SALT LAKE,CHURCHES,-111.9106281,40.8488509
NORTH SALT LAKE,CHURCHES,-111.9106277,40.8488509
NORTH SALT LAKE,CHURCHES,-111.9106278,40.8488508
SALT LAKE CITY,CHURCHES,-111.8743076,40.7034879
SALT LAKE CITY,CHURCHES,-111.8700866,40.7203411
SALT LAKE CITY,CHURCHES,-111.8688626,40.7536271
SALT LAKE CITY,CHURCHES,-111.7911797,40.6033277
SALT LAKE CITY,CHURCHES,-111.7985169,40.6027584
SALT LAKE CITY,CHURCHES,-111.7985173,40.6027578
SALT LAKE CITY,CHURCHES,-111.7985169,40.6027584
SALT LAKE CITY,CHURCHES,-111.8664889,40.7303219
SALT LAKE CITY,CHURCHES,-111.9430418,40.7883602
NORTH SALT LAKE,CHURCHES,-111.9337787,40.8532427
NORTH SALT LAKE,CHURCHES,-111.9358889,40.8622827
SALT LAKE CITY,CHURCHES,-111.8856873,40.7493359
NORTH SALT LAKE,CHURCHES,-111.9337788,40.8532426
SALT LAKE CITY,CHURCHES,-111.7911798,40.603328
SALT LAKE CITY,CHURCHES,-111.8664886,40.7303215
NORTH SALT LAKE,CHURCHES,-111.9337795,40.8532422
SALT LAKE CITY,CHURCHES,-111.870087,40.7203432
SALT LAKE CITY,CHURCHES,-111.8448094,40.6215861
PARK VALLEY,PLACES OF WORSHIP,-113.1368185,41.8491664
SALT LAKE CITY,CHURCHES,-111.8403391,40.7572657
LAYTON,"MOSQUES, RELIGIOUS",-111.9765636,41.095537
SALT LAKE CITY,CHURCHES,-111.8780751,40.7282554
NORTH SALT LAKE,CHURCHES,-111.8855021,40.8379854
NORTH SALT LAKE,CHURCHES,-111.8855045,40.8379853
NORTH SALT LAKE,CHURCHES,-111.9036164,40.8422705
SALT LAKE CITY,CHURCHES,-111.8328535,40.7472452
SALT LAKE CITY,CHURCHES,-111.9236518,40.7808251
SALT LAKE CITY,"TEMPLES, RELIGIOUS",-111.925014,40.7907223
LAYTON,"TEMPLES, RELIGIOUS",-111.9529288,41.0736534
SALT LAKE CITY,CHURCHES,-111.8059795,40.682134
SALT LAKE CITY,CHURCHES,-111.8751015,40.7720825
SALT LAKE CITY,CHURCHES,-111.8154356,40.7214984
SALT LAKE CITY,CHURCHES,-111.8545254,40.7164188
SALT LAKE CITY,CHURCHES,-111.8545269,40.7164193
SALT LAKE CITY,PLACES OF WORSHIP,-111.8772971,40.675649
SALT LAKE CITY,CHURCHES,-111.850015,40.7475687
SALT LAKE CITY,"TEMPLES, RELIGIOUS",-111.8974007,40.7669031
