OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
32801,10432573,FRIENDSHIP MISSIONARY BAPTIST CHURCH,CHARLOTTE,NC,28216,3740,MECKLENBURG,37119,2009-04-30T00:00:00.000Z,ALT REF,2009-04-30T00:00:00.000Z,CHURCHES,28215439,-80.8553831,35.2802687,CHRISTIAN,NBC-ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
32803,10433335,GREATER PROVIDENCE BAPTIST CHURCH,CHARLOTTE,NC,28215,3317,MECKLENBURG,37119,2009-04-30T00:00:00.000Z,ALT REF,2009-04-30T00:00:00.000Z,CHURCHES,127865525,-80.7529124,35.2449098,CHRISTIAN,SBC,817,NOT AVAILABLE,Y,N
32804,10441073,CHURCH OF THE BELOVED,CHARLOTTE,NC,28277,1829,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,118971833,-80.8239498,35.0360594,CHRISTIAN,EPIS,NOT AVAILABLE,NOT AVAILABLE,Y,N
32805,10430982,MASJID ASH-SHAHEED,CHARLOTTE,NC,28213,6630,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,"MOSQUES, RELIGIOUS",28218942,-80.7936291,35.2640981,MUSLIM,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
32806,10448620,SAINT JOSEPH VIETNAMESE CATHOLIC CHURCH,CHARLOTTE,NC,28273,3225,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,125487826,-80.9555346,35.166727,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,Y
32823,10579127,FAITH BAPTIST CHURCH,CHARLOTTE,NC,28227,4239,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,127867267,-80.6799032,35.1957121,CHRISTIAN,BAPT,NOT AVAILABLE,NOT AVAILABLE,Y,N
32824,10436566,CALVARY BAPTIST CHURCH,CHARLOTTE,NC,28208,4602,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28226100,-80.8962175,35.2334205,CHRISTIAN,SBC,1126,NOT AVAILABLE,Y,N
32825,10760041,CHRIST THE KING CHURCH,CHARLOTTE,NC,28278,7628,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,708462922,-80.9966078,35.0976579,CHRISTIAN,ELCA,NOT AVAILABLE,NOT AVAILABLE,Y,N
32826,10435926,ARLINGTON BAPTIST CHURCH,CHARLOTTE,NC,28227,8003,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28182081,-80.6116502,35.2074117,CHRISTIAN,SBC,842,NOT AVAILABLE,Y,N
32828,10575204,EAST STONEWALL AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28216,3208,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28214626,-80.8617281,35.2836617,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32829,10454155,FIRST MOUNT CALVARY BAPTIST CHURCH,CHARLOTTE,NC,28206,2654,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28223108,-80.8199289,35.2482003,CHRISTIAN,NBC,NOT AVAILABLE,NOT AVAILABLE,Y,N
32831,10587809,FIRST BAPTIST CHURCH - WEST,CHARLOTTE,NC,28216,5120,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,28222162,-80.8515232,35.2503992,CHRISTIAN,ABC,NOT AVAILABLE,NOT AVAILABLE,Y,N
32833,10575201,BIG PINEVILLE AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28277,1516,MECKLENBURG,37119,2009-04-24T00:00:00.000Z,ALT REF,2009-04-24T00:00:00.000Z,CHURCHES,112092241,-80.8405273,35.0406114,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
32834,10574574,CLINTON CHAPEL AFRICAN METHODIST EPISCOPAL ZION CHURCH,CHARLOTTE,NC,28208,4230,MECKLENBURG,37119,2009-04-27T00:00:00.000Z,ALT REF,2009-04-27T00:00:00.000Z,CHURCHES,135924079,-80.8603852,35.2420381,CHRISTIAN,AMEZ,NOT AVAILABLE,NOT AVAILABLE,Y,N
