Year,App.,Class,Order,Importer,Exporter,Importer reported quantity,Exporter reported quantity,Term,Purpose,Source
2016,I,Aves,Falconiformes,GB,AE,,10,specimens,S,D
2016,I,Aves,Falconiformes,GB,AE,,1,live,P,C
2016,I,Aves,Falconiformes,GB,AE,,2,live,T,C
2016,I,Aves,Falconiformes,GB,AE,,5,specimens,S,C
2016,I,Aves,Falconiformes,GB,AE,,1,live,P,C
2016,I,Aves,Falconiformes,GB,AE,1,,live,T,C
2016,I,Aves,Falconiformes,GB,AE,,2,specimens,P,C
2016,I,Aves,Falconiformes,GB,AE,2,2,live,B,C
2016,I,Aves,Falconiformes,GB,AE,1,1,live,B,D
2016,I,Aves,Falconiformes,GB,AE,,10,live,P,C
2016,I,Aves,Falconiformes,GB,AE,,11,live,P,D
2016,I,Aves,Falconiformes,GB,AE,6,7,live,T,C
2016,I,Aves,Falconiformes,GB,AE,5,2,live,T,D
2016,I,Aves,Falconiformes,GB,AE,,4,specimens,B,C
2016,I,Aves,Falconiformes,GB,AE,,2,specimens,B,D
2016,I,Aves,Falconiformes,GB,AE,,12,specimens,P,C
2016,I,Aves,Falconiformes,GB,AE,,2,specimens,P,D
2016,I,Aves,Falconiformes,GB,AE,,16,specimens,S,C
2016,I,Aves,Falconiformes,GB,AE,,16,specimens,S,D
2016,I,Aves,Falconiformes,GB,AE,2,2,live,B,C
2016,I,Aves,Falconiformes,GB,AE,,4,specimens,B,C
2016,I,Aves,Falconiformes,GB,AE,,1,live,P,C
2016,I,Aves,Falconiformes,GB,AE,1,,live,T,C
2016,I,Aves,Falconiformes,GB,AE,,2,specimens,P,C
2016,I,Aves,Falconiformes,GB,AE,,6,live,P,D
2016,I,Aves,Falconiformes,GB,AE,1,,live,T,C
2016,I,Aves,Falconiformes,GB,AE,,5,live,T,D
2016,I,Aves,Falconiformes,GB,AE,,2,specimens,P,D
2016,I,Aves,Falconiformes,GB,AE,,21,specimens,S,D
2016,I,Aves,Falconiformes,GB,AE,122,122,eggs,S,C
2016,I,Aves,Falconiformes,GB,AE,,1,live,B,C
2016,I,Aves,Falconiformes,GB,AE,3,37,live,P,C
2016,I,Aves,Falconiformes,GB,AE,,2,specimens,B,C
2016,I,Aves,Falconiformes,GB,KW,,2,live,B,C
2016,I,Aves,Falconiformes,GB,KW,,2,live,B,F
2016,I,Aves,Falconiformes,GB,KW,,6,live,B,D
2016,I,Aves,Falconiformes,GB,KW,,2,live,B,D
2016,I,Aves,Falconiformes,GB,QA,,3,live,T,C
2016,I,Aves,Falconiformes,GB,QA,,1,live,T,C
2016,I,Aves,Falconiformes,GB,QA,,1,live,T,D
2016,I,Aves,Falconiformes,GB,US,5,15,live,T,D
2016,I,Aves,Falconiformes,GE,AE,1,,live,P,C
2016,I,Aves,Falconiformes,GE,AE,1,,live,P,C
2016,I,Aves,Falconiformes,IE,AE,5,,live,P,C
2016,I,Aves,Falconiformes,JP,GB,2,,live,T,C
2016,I,Aves,Falconiformes,JP,GB,10,,live,T,D
2016,I,Aves,Falconiformes,KW,AE,,1,live,P,F
2016,I,Aves,Falconiformes,KW,AE,,3,live,P,C
2016,I,Aves,Falconiformes,KW,AE,,2,live,P,C
2016,I,Aves,Falconiformes,KW,AE,,6,live,P,D
2016,I,Aves,Falconiformes,KW,AE,,4,live,P,C
2016,I,Aves,Falconiformes,KW,AE,,4,live,P,C
2016,I,Aves,Falconiformes,KW,AE,,1,live,P,D
2016,I,Aves,Falconiformes,KW,AE,,1,live,P,C
2016,I,Aves,Falconiformes,KW,AE,,2,live,P,D
2016,I,Aves,Falconiformes,KW,GB,,3,live,T,C
2016,I,Aves,Falconiformes,KW,GB,,6,live,T,D
2016,I,Aves,Falconiformes,KZ,AE,,2,live,P,C
2016,I,Aves,Falconiformes,KZ,AE,,2,live,P,C
2016,I,Aves,Falconiformes,KZ,AE,,2,live,P,C
2016,I,Aves,Falconiformes,KZ,AE,,12,live,P,C
2016,I,Aves,Falconiformes,KZ,AE,,3,live,P,C
2016,I,Aves,Falconiformes,KZ,AE,,17,live,P,C
2016,I,Aves,Falconiformes,KZ,AR,16,,live,T,C
2016,I,Aves,Falconiformes,KZ,AR,2,,live,P,C
2016,I,Aves,Falconiformes,KZ,AR,4,,live,P,C
2016,I,Aves,Falconiformes,KZ,DE,1,,live,P,U
2016,I,Aves,Falconiformes,KZ,DE,,1,live,T,C
2016,I,Aves,Falconiformes,KZ,SA,10,,live,P,C
2016,I,Aves,Falconiformes,MA,KW,,2,live,P,C
2016,I,Aves,Falconiformes,PK,AE,,2,live,P,D
2016,I,Aves,Falconiformes,PK,AE,,1,live,P,C
2016,I,Aves,Falconiformes,QA,AE,,2,live,P,C
2016,I,Aves,Falconiformes,QA,AE,1,1,live,P,D
2016,I,Aves,Falconiformes,QA,AE,,1,live,P,F
2016,I,Aves,Falconiformes,QA,AE,,4,live,P,C
2016,I,Aves,Falconiformes,QA,AE,17,21,live,P,C
2016,I,Aves,Falconiformes,QA,AE,3,36,live,P,D
2016,I,Aves,Falconiformes,QA,AE,,3,live,P,C
2016,I,Aves,Falconiformes,QA,AE,,11,live,P,D
2016,I,Aves,Falconiformes,QA,AE,1,1,live,P,C
2016,I,Aves,Falconiformes,QA,AE,1,1,live,P,C
2016,I,Aves,Falconiformes,QA,AE,1,2,live,P,D
2016,I,Aves,Falconiformes,QA,AE,4,5,live,P,C
2016,I,Aves,Falconiformes,QA,AE,2,2,live,P,F
2016,I,Aves,Falconiformes,QA,AT,1,,live,P,C
2016,I,Aves,Falconiformes,QA,BH,12,,live,P,C
2016,I,Aves,Falconiformes,QA,BH,1,,live,P,C
2016,I,Aves,Falconiformes,QA,DE,7,6,live,T,C
2016,I,Aves,Falconiformes,QA,ES,2,2,live,T,C
2016,I,Aves,Falconiformes,QA,GB,25,22,live,T,C
2016,I,Aves,Falconiformes,QA,IT,2,,live,T,W
2016,I,Aves,Falconiformes,QA,IT,1,,live,T,C
2016,I,Aves,Falconiformes,QA,KW,2,2,live,P,C
2016,I,Aves,Falconiformes,QA,NL,1,1,live,T,C
2016,I,Aves,Falconiformes,QA,NL,3,1,live,T,C
2016,I,Aves,Falconiformes,QA,US,45,45,live,T,D
2016,I,Aves,Falconiformes,RS,AE,3,3,live,P,D
2016,I,Aves,Falconiformes,RS,AE,4,5,live,P,D
2016,I,Aves,Falconiformes,RS,AE,10,10,live,P,C
2016,I,Aves,Falconiformes,RS,AE,4,4,live,P,D
2016,I,Aves,Falconiformes,RS,AE,1,1,live,P,C
2016,I,Aves,Falconiformes,RS,AE,,1,live,P,C
2016,I,Aves,Falconiformes,RS,AE,7,9,live,P,D
2016,I,Aves,Falconiformes,RS,AE,2,2,live,P,F
2016,I,Aves,Falconiformes,SA,AE,,8,live,P,C
2016,I,Aves,Falconiformes,SA,DE,,2,live,T,C
2016,I,Aves,Falconiformes,SA,ES,,2,live,T,C
2016,I,Aves,Falconiformes,SA,KZ,,10,live,P,C
2016,I,Aves,Falconiformes,SA,US,,3,live,T,D
2016,I,Aves,Falconiformes,SD,KW,,1,live,P,W
2016,I,Aves,Falconiformes,SI,AE,1,,live,T,D
2016,I,Aves,Falconiformes,SI,AE,,1,live,P,C
2016,I,Aves,Falconiformes,SI,AE,,3,live,P,C
2016,I,Aves,Falconiformes,SI,AE,1,,live,T,C
2016,I,Aves,Falconiformes,SI,AE,1,,live,T,D
2016,I,Aves,Falconiformes,SI,AE,,1,live,P,D
2016,I,Aves,Falconiformes,SI,AE,,2,live,P,C
2016,I,Aves,Falconiformes,SI,AE,1,,live,T,C
2016,I,Aves,Falconiformes,SI,CA,1,,live,T,D
2016,I,Aves,Falconiformes,SK,AE,1,1,live,P,C
2016,I,Aves,Falconiformes,SK,AE,1,1,live,P,C
2016,I,Aves,Falconiformes,SK,AE,2,2,live,P,C
2016,I,Aves,Falconiformes,UA,DK,,2,live,T,C
2016,I,Aves,Falconiformes,US,AE,,1,live,P,C
2016,I,Aves,Falconiformes,US,AE,,4,live,P,C
2016,I,Aves,Falconiformes,US,AE,5,5,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,4,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,2,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,7,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,5,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,14,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,1,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,1,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,2,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,13,live,P,D
2016,I,Aves,Falconiformes,UZ,AE,,2,live,P,C
2016,I,Aves,Falconiformes,UZ,AE,,7,live,P,C
2016,I,Aves,Falconiformes,XX,DE,,3,live,Q,C
2016,I,Mammalia,Carnivora,AR,NA,,1,bodies,H,W
2016,I,Mammalia,Carnivora,AR,NA,1,1,trophies,H,W
2016,I,Mammalia,Carnivora,AR,ZA,2,,trophies,H,W
2016,I,Mammalia,Carnivora,AT,JP,,40,hair,S,C
2016,I,Mammalia,Carnivora,AT,NA,,1,rug,H,W
2016,I,Mammalia,Carnivora,AT,NA,1,1,skins,H,W
2016,I,Mammalia,Carnivora,AT,NA,8,7,trophies,H,W
2016,I,Mammalia,Carnivora,AT,SG,,1,teeth,S,C
2016,I,Mammalia,Carnivora,AU,CZ,,1,skeletons,T,C
2016,I,Mammalia,Carnivora,BE,CH,4,,live,Z,C
2016,I,Mammalia,Carnivora,BE,NA,,3,trophies,H,W
2016,I,Mammalia,Carnivora,BG,NA,1,2,trophies,H,W
2016,I,Mammalia,Carnivora,CA,NA,,5,trophies,H,W
2016,I,Mammalia,Carnivora,CA,ZW,,1,trophies,H,W
2016,I,Mammalia,Carnivora,CH,NA,,1,trophies,H,W
2016,I,Mammalia,Carnivora,CN,ZA,1,,bodies,E,W
2016,I,Mammalia,Carnivora,CZ,NA,,1,skins,H,W
2016,I,Mammalia,Carnivora,CZ,NA,4,2,trophies,H,W
2016,I,Mammalia,Carnivora,DE,NA,1400,1400,specimens,S,W
2016,I,Mammalia,Carnivora,DE,NA,13,13,trophies,H,W
2016,I,Mammalia,Carnivora,DE,ZA,1,,skins,P,C
2016,I,Mammalia,Carnivora,DE,ZA,2,,teeth,S,C
2016,I,Mammalia,Carnivora,DK,NA,,1,trophies,H,W
2016,I,Mammalia,Carnivora,ES,NA,5,6,trophies,H,W
2016,I,Mammalia,Carnivora,ES,ZA,1,,bodies,H,W
2016,I,Mammalia,Carnivora,ES,ZA,1,,live,P,C
2016,I,Mammalia,Carnivora,FR,CH,1,,bodies,P,C
2016,I,Mammalia,Carnivora,FR,NA,,1,bodies,H,W
2016,I,Mammalia,Carnivora,FR,NA,,2,rug,H,W
2016,I,Mammalia,Carnivora,FR,NA,2,,skins,P,W
2016,I,Mammalia,Carnivora,FR,NA,4,12,trophies,H,W
2016,I,Mammalia,Carnivora,FR,NA,7,,trophies,P,W
2016,I,Mammalia,Carnivora,GE,AZ,6,,live,Q,C
2016,I,Mammalia,Carnivora,HU,NA,8,8,trophies,H,W
2016,I,Mammalia,Carnivora,KP,CN,,1,bodies,E,U
2016,I,Mammalia,Carnivora,KP,CN,,1,bodies,E,C
2016,I,Mammalia,Carnivora,MX,NA,,9,trophies,H,W
2016,I,Mammalia,Carnivora,NL,ZA,1,,skins,P,C
2016,I,Mammalia,Carnivora,PL,NA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,PL,RU,1,,trophies,H,W
2016,I,Mammalia,Carnivora,RO,ZA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,RO,ZA,1,,trophies,T,
2016,I,Mammalia,Carnivora,RU,BH,,1,live,Z,C
2016,I,Mammalia,Carnivora,RU,FI,,1,trophies,H,W
2016,I,Mammalia,Carnivora,RU,GE,,6,live,Q,C
2016,I,Mammalia,Carnivora,RU,NA,,2,bodies,H,W
2016,I,Mammalia,Carnivora,RU,NA,,1,rug,H,W
2016,I,Mammalia,Carnivora,RU,NA,,2,skins,H,W
2016,I,Mammalia,Carnivora,RU,NA,,11,trophies,H,W
2016,I,Mammalia,Carnivora,SE,NA,,1,skins,H,W
2016,I,Mammalia,Carnivora,SE,NA,1,1,trophies,H,W
2016,I,Mammalia,Carnivora,SK,NA,5,6,trophies,H,W
2016,I,Mammalia,Carnivora,TH,NA,,1,skins,H,W
2016,I,Mammalia,Carnivora,US,KE,2,,skins,P,I
2016,I,Mammalia,Carnivora,US,ZA,4,,live,Z,D
2016,I,Mammalia,Carnivora,US,ZM,,25,specimens,S,W
2016,I,Mammalia,Carnivora,ZA,NA,,6,trophies,H,W
2016,I,Mammalia,Carnivora,ZA,US,,49,specimens,S,F
2016,I,Mammalia,Carnivora,EG,AE,,1,claws,E,W
2016,I,Mammalia,Carnivora,PA,DE,,2,live,T,C
2016,I,Mammalia,Carnivora,RU,FR,,1,live,Z,C
2016,I,Mammalia,Carnivora,CL,BO,8,,specimens,S,W
2016,I,Mammalia,Carnivora,CL,BO,8,,specimens,S,W
2016,I,Mammalia,Carnivora,CL,BO,1,,specimens,S,W
2016,I,Mammalia,Carnivora,MX,VE,,33,bones,S,W
2016,I,Mammalia,Carnivora,US,DE,,4,garments,T,O
2016,I,Mammalia,Carnivora,US,EC,1,,skins,P,I
2016,I,Mammalia,Carnivora,US,VE,1,,skins,P,I
2016,I,Mammalia,Carnivora,RU,FR,,1,live,Z,C
2016,I,Mammalia,Carnivora,US,NI,1,,skins,P,I
2016,I,Mammalia,Carnivora,CH,ES,,46,specimens,S,W
2016,I,Mammalia,Carnivora,CH,ES,,36,specimens,S,W
2016,I,Mammalia,Carnivora,AE,TH,1,,live,B,C
2016,I,Mammalia,Carnivora,MG,GB,1,1,live,B,C
2016,I,Mammalia,Carnivora,MG,GB,1,,live,Z,C
2016,I,Mammalia,Carnivora,TH,AE,,2,live,Z,F
2016,I,Mammalia,Carnivora,TW,DE,,1,live,Z,C
2016,I,Mammalia,Carnivora,UA,FR,,1,live,Z,F
2016,I,Mammalia,Carnivora,KG,KZ,,1,live,Q,C
2016,I,Mammalia,Carnivora,KG,KZ,,3,live,Q,C
2016,I,Mammalia,Carnivora,GB,IN,,2,live,Z,C
2016,I,Mammalia,Carnivora,GB,IN,2,2,live,Z,F
2016,I,Mammalia,Carnivora,AR,PY,1,,live,B,W
2016,I,Mammalia,Carnivora,CL,DE,,2,live,Z,C
2016,I,Mammalia,Carnivora,KG,KZ,,1,live,Q,C
2016,I,Mammalia,Carnivora,KP,CN,,1,bodies,E,U
2016,I,Mammalia,Carnivora,MM,TH,1,,live,Z,C
2016,I,Mammalia,Carnivora,MY,ZA,2,,live,Z,C
2016,I,Mammalia,Carnivora,PL,RU,1,,live,Z,C
2016,I,Mammalia,Carnivora,SG,ID,,1,live,Z,C
2016,I,Mammalia,Carnivora,TH,AE,,1,live,Z,F
2016,I,Mammalia,Carnivora,US,IT,1,,teeth,P,I
2016,I,Mammalia,Carnivora,US,MX,2,,live,Z,C
2016,I,Mammalia,Carnivora,AE,HU,,1,live,Z,C
2016,I,Mammalia,Carnivora,AR,MZ,2,,trophies,H,W
2016,I,Mammalia,Carnivora,AR,NA,1,1,trophies,H,W
2016,I,Mammalia,Carnivora,AR,ZA,3,,trophies,H,W
2016,I,Mammalia,Carnivora,AR,ZA,2,,trophies,H,W
2016,I,Mammalia,Carnivora,AT,ET,1,,trophies,H,W
2016,I,Mammalia,Carnivora,AT,MZ,1,,trophies,H,W
2016,I,Mammalia,Carnivora,AT,NA,6,5,trophies,H,W
2016,I,Mammalia,Carnivora,AT,TZ,2,,trophies,H,W
2016,I,Mammalia,Carnivora,AT,ZA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,AT,ZA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,AT,ZW,,1,skins,H,W
2016,I,Mammalia,Carnivora,AT,ZW,,1,skulls,H,W
2016,I,Mammalia,Carnivora,AT,ZW,4,3,trophies,H,W
2016,I,Mammalia,Carnivora,BE,TZ,1,,skins,H,W
2016,I,Mammalia,Carnivora,BE,TZ,1,,skulls,H,W
2016,I,Mammalia,Carnivora,BE,US,,1,claws,Q,O
2016,I,Mammalia,Carnivora,BE,ZW,,1,trophies,H,W
2016,I,Mammalia,Carnivora,BG,NA,1,1,trophies,H,W
2016,I,Mammalia,Carnivora,BG,ZW,,1,trophies,H,W
2016,I,Mammalia,Carnivora,CA,FR,,1,leather products (large),T,O
2016,I,Mammalia,Carnivora,CA,GB,,1,skins,T,O
2016,I,Mammalia,Carnivora,CA,NA,,2,trophies,H,W
2016,I,Mammalia,Carnivora,CA,ZM,,2,trophies,H,W
2016,I,Mammalia,Carnivora,CA,ZW,,1,rug,H,W
2016,I,Mammalia,Carnivora,CA,ZW,,2,skins,H,W
2016,I,Mammalia,Carnivora,CA,ZW,,3,skulls,H,W
2016,I,Mammalia,Carnivora,CA,ZW,,2,trophies,H,W
2016,I,Mammalia,Carnivora,CH,DE,,1,bodies,T,O
2016,I,Mammalia,Carnivora,CH,FR,,1,bodies,T,C
2016,I,Mammalia,Carnivora,CL,AR,,1,trophies,H,W
2016,I,Mammalia,Carnivora,CL,ZA,1,,live,Z,C
2016,I,Mammalia,Carnivora,CN,IT,2,,bodies,T,C
2016,I,Mammalia,Carnivora,CN,NA,1,,skins,H,W
2016,I,Mammalia,Carnivora,CN,NA,1,,skulls,H,W
2016,I,Mammalia,Carnivora,CN,ZA,1,,bodies,H,W
2016,I,Mammalia,Carnivora,CN,ZA,2,,bodies,H,W
2016,I,Mammalia,Carnivora,CN,ZA,1,,skulls,H,W
2016,I,Mammalia,Carnivora,CN,ZA,1,,rug,H,W
2016,I,Mammalia,Carnivora,CN,ZA,1,,skulls,H,W
2016,I,Mammalia,Carnivora,CN,ZA,1,,bodies,E,W
2016,I,Mammalia,Carnivora,CN,ZA,1,,rug,H,W
2016,I,Mammalia,Carnivora,CN,ZA,1,,skulls,H,W
2016,I,Mammalia,Carnivora,CN,ZW,2,,bodies,H,W
2016,I,Mammalia,Carnivora,CZ,NA,,1,skulls,H,W
2016,I,Mammalia,Carnivora,CZ,NA,5,3,trophies,H,W
2016,I,Mammalia,Carnivora,DE,CD,2,,specimens,S,W
2016,I,Mammalia,Carnivora,DE,CF,1,,trophies,H,W
2016,I,Mammalia,Carnivora,DE,ML,1,,hair,S,W
2016,I,Mammalia,Carnivora,DE,NA,,1,bodies,H,W
2016,I,Mammalia,Carnivora,DE,NA,,1,bodies,P,W
2016,I,Mammalia,Carnivora,DE,NA,900,900,specimens,S,W
2016,I,Mammalia,Carnivora,DE,NA,16,18,trophies,H,W
2016,I,Mammalia,Carnivora,DE,TZ,8,,trophies,H,W
2016,I,Mammalia,Carnivora,DE,ZA,1,,skulls,H,W
2016,I,Mammalia,Carnivora,DE,ZA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,DE,ZW,,2,skins,H,W
2016,I,Mammalia,Carnivora,DE,ZW,,2,skulls,H,W
2016,I,Mammalia,Carnivora,DE,ZW,5,4,trophies,H,W
2016,I,Mammalia,Carnivora,DK,MZ,1,,trophies,H,W
2016,I,Mammalia,Carnivora,DK,NA,1,1,trophies,H,W
2016,I,Mammalia,Carnivora,DK,TZ,1,,trophies,H,W
2016,I,Mammalia,Carnivora,DK,ZM,4,2,trophies,H,W
2016,I,Mammalia,Carnivora,DK,ZW,3,4,trophies,H,W
2016,I,Mammalia,Carnivora,EE,NA,2,3,trophies,H,W
2016,I,Mammalia,Carnivora,EE,ZW,2,2,trophies,H,W
2016,I,Mammalia,Carnivora,ES,MZ,2,,trophies,H,W
2016,I,Mammalia,Carnivora,ES,NA,2,2,trophies,H,W
2016,I,Mammalia,Carnivora,ES,RS,1,,trophies,P,W
2016,I,Mammalia,Carnivora,ES,TZ,5,,trophies,H,W
2016,I,Mammalia,Carnivora,ES,ZA,5,,trophies,H,W
2016,I,Mammalia,Carnivora,ES,ZW,4,4,trophies,H,W
2016,I,Mammalia,Carnivora,FI,NA,2,2,trophies,H,W
2016,I,Mammalia,Carnivora,FR,AE,1,,live,Z,C
2016,I,Mammalia,Carnivora,FR,AE,1,1,specimens,S,C
2016,I,Mammalia,Carnivora,FR,CA,1,,carvings,Q,O
2016,I,Mammalia,Carnivora,FR,MX,0.25,,carvings,Q,O
2016,I,Mammalia,Carnivora,FR,MZ,1,,trophies,P,W
2016,I,Mammalia,Carnivora,FR,NA,,1,rug,H,W
2016,I,Mammalia,Carnivora,FR,NA,,6,trophies,H,W
2016,I,Mammalia,Carnivora,FR,NA,6,,trophies,P,W
2016,I,Mammalia,Carnivora,FR,TZ,8,,trophies,H,W
2016,I,Mammalia,Carnivora,FR,TZ,8,,trophies,P,W
2016,I,Mammalia,Carnivora,FR,ZA,5,,trophies,P,W
2016,I,Mammalia,Carnivora,FR,ZA,1,,trophies,P,W
2016,I,Mammalia,Carnivora,FR,ZM,1,,trophies,P,W
2016,I,Mammalia,Carnivora,FR,ZW,5,1,trophies,H,W
2016,I,Mammalia,Carnivora,FR,ZW,1,,trophies,P,W
2016,I,Mammalia,Carnivora,GB,AE,,80,specimens,S,F
2016,I,Mammalia,Carnivora,GB,KE,2,,skins,P,O
2016,I,Mammalia,Carnivora,GB,KE,,2,skins,P,W
2016,I,Mammalia,Carnivora,GB,NA,1,,bones,H,W
2016,I,Mammalia,Carnivora,GB,NA,1,,skins,H,W
2016,I,Mammalia,Carnivora,GB,NA,1,,skulls,H,W
2016,I,Mammalia,Carnivora,GB,NA,,3,trophies,H,W
2016,I,Mammalia,Carnivora,GB,OM,,30,specimens,S,C
2016,I,Mammalia,Carnivora,GB,OM,50,,bones,S,W
2016,I,Mammalia,Carnivora,GB,OM,,50,bones,S,W
2016,I,Mammalia,Carnivora,GB,OM,,50,skins,S,W
2016,I,Mammalia,Carnivora,GB,OM,50,,skin pieces,S,W
2016,I,Mammalia,Carnivora,GB,OM,50,,specimens,S,W
2016,I,Mammalia,Carnivora,GB,OM,,150,specimens,S,W
2016,I,Mammalia,Carnivora,GB,TZ,1,,trophies,H,W
2016,I,Mammalia,Carnivora,GB,US,,2,claws,Q,O
2016,I,Mammalia,Carnivora,GB,ZA,1,,skins,P,O
2016,I,Mammalia,Carnivora,HR,ZW,1,1,trophies,H,W
2016,I,Mammalia,Carnivora,HU,MZ,2,,trophies,H,W
2016,I,Mammalia,Carnivora,HU,NA,2,2,trophies,H,W
2016,I,Mammalia,Carnivora,HU,TZ,1,,trophies,H,W
2016,I,Mammalia,Carnivora,HU,ZM,1,2,trophies,H,W
2016,I,Mammalia,Carnivora,HU,ZW,5,3,trophies,H,W
2016,I,Mammalia,Carnivora,IS,FR,,1,trophies,H,W
2016,I,Mammalia,Carnivora,IT,MA,,2,live,Q,C
2016,I,Mammalia,Carnivora,IT,MZ,1,,trophies,H,W
2016,I,Mammalia,Carnivora,IT,NA,,1,bodies,H,W
2016,I,Mammalia,Carnivora,IT,NA,,1,trophies,H,W
2016,I,Mammalia,Carnivora,IT,TZ,1,,trophies,H,W
2016,I,Mammalia,Carnivora,IT,ZA,2,,trophies,H,W
2016,I,Mammalia,Carnivora,IT,ZM,1,8,trophies,H,W
2016,I,Mammalia,Carnivora,IT,ZW,,1,trophies,H,W
2016,I,Mammalia,Carnivora,KG,KZ,,2,live,Q,C
2016,I,Mammalia,Carnivora,KG,KZ,,1,live,Q,W
2016,I,Mammalia,Carnivora,KR,CN,,1,specimens,E,C
2016,I,Mammalia,Carnivora,KR,DE,,2,live,T,C
2016,I,Mammalia,Carnivora,KW,ZA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,KZ,RU,1,,live,Q,W
2016,I,Mammalia,Carnivora,LT,NA,,1,trophies,H,W
2016,I,Mammalia,Carnivora,LT,NA,1,,trophies,P,W
2016,I,Mammalia,Carnivora,LT,ZW,1,1,trophies,H,W
2016,I,Mammalia,Carnivora,LU,MZ,1,,trophies,T,C
2016,I,Mammalia,Carnivora,LV,NA,1,1,trophies,H,W
2016,I,Mammalia,Carnivora,MA,IT,,2,live,Q,C
2016,I,Mammalia,Carnivora,MC,TZ,2,,trophies,H,W
2016,I,Mammalia,Carnivora,MX,NA,,2,trophies,H,W
2016,I,Mammalia,Carnivora,MX,ZW,,1,trophies,H,W
2016,I,Mammalia,Carnivora,NA,ZA,1,,bodies,P,W
2016,I,Mammalia,Carnivora,NL,NA,1,,skins,H,W
2016,I,Mammalia,Carnivora,NL,NA,1,,skulls,H,W
2016,I,Mammalia,Carnivora,NL,ZW,1,,bodies,H,W
2016,I,Mammalia,Carnivora,NL,ZW,1,,skins,H,W
2016,I,Mammalia,Carnivora,NL,ZW,1,,skulls,H,W
2016,I,Mammalia,Carnivora,NO,DK,,1,skins,T,O
2016,I,Mammalia,Carnivora,NO,TZ,1,,trophies,H,W
2016,I,Mammalia,Carnivora,NO,ZW,,1,skulls,H,W
2016,I,Mammalia,Carnivora,NO,ZW,3,4,trophies,H,W
2016,I,Mammalia,Carnivora,NZ,NA,1,,skins,H,W
2016,I,Mammalia,Carnivora,NZ,NA,1,,skulls,H,W
2016,I,Mammalia,Carnivora,NZ,NA,,1,trophies,H,W
2016,I,Mammalia,Carnivora,NZ,ZW,,1,trophies,H,W
2016,I,Mammalia,Carnivora,OM,AE,15,15,specimens,S,C
2016,I,Mammalia,Carnivora,OM,SA,30,,specimens,S,C
2016,I,Mammalia,Carnivora,PE,XX,2,,trophies,H,W
2016,I,Mammalia,Carnivora,PH,ZA,4,,live,Z,C
2016,I,Mammalia,Carnivora,PK,GB,,1,skins,P,O
2016,I,Mammalia,Carnivora,PL,NA,1,3,trophies,H,W
2016,I,Mammalia,Carnivora,PL,RU,1,,live,B,F
2016,I,Mammalia,Carnivora,PL,ZA,1,,skulls,H,W
2016,I,Mammalia,Carnivora,PL,ZA,3,,trophies,H,W
2016,I,Mammalia,Carnivora,PT,MZ,1,,trophies,H,W
2016,I,Mammalia,Carnivora,PT,US,,2,claws,E,O
2016,I,Mammalia,Carnivora,PT,US,,2,claws,Q,O
2016,I,Mammalia,Carnivora,PT,ZA,1,,trophies,P,W
2016,I,Mammalia,Carnivora,RO,ZA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,RO,ZA,1,,trophies,T,
2016,I,Mammalia,Carnivora,RS,DE,,1,live,Z,C
2016,I,Mammalia,Carnivora,RU,CZ,,2,live,Z,C
2016,I,Mammalia,Carnivora,RU,EE,,1,live,Z,C
2016,I,Mammalia,Carnivora,RU,FI,,1,trophies,H,W
2016,I,Mammalia,Carnivora,RU,FR,,5,trophies,H,W
2016,I,Mammalia,Carnivora,RU,FR,,1,trophies,P,W
2016,I,Mammalia,Carnivora,RU,NA,,2,rug,H,W
2016,I,Mammalia,Carnivora,RU,NA,,6,trophies,H,W
2016,I,Mammalia,Carnivora,RU,ZM,,2,trophies,H,W
2016,I,Mammalia,Carnivora,RU,ZW,,90,bones,H,W
2016,I,Mammalia,Carnivora,RU,ZW,,1,skins,H,W
2016,I,Mammalia,Carnivora,RU,ZW,,1,skulls,H,W
2016,I,Mammalia,Carnivora,RU,ZW,,2,trophies,H,W
2016,I,Mammalia,Carnivora,SA,AE,,1,live,B,F
2016,I,Mammalia,Carnivora,SE,NA,1,2,trophies,H,W
2016,I,Mammalia,Carnivora,SE,ZA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,SE,ZA,1,,trophies,H,W
2016,I,Mammalia,Carnivora,SE,ZA,2,,trophies,H,W
2016,I,Mammalia,Carnivora,SE,ZA,2,,trophies,H,W
2016,I,Mammalia,Carnivora,SE,ZW,1,1,trophies,H,W
2016,I,Mammalia,Carnivora,SK,NA,2,1,trophies,H,W
2016,I,Mammalia,Carnivora,SN,US,,1,claws,L,I
